codigo_empresa;tipo_colaborador;cadastro_colaborador;codigo_calculo;tabela_evento;codigo_evento;referencia_evento;valor_evento;codigo_rubrica;fator_rubrica;origem_evento
6;1;353426;9343;1;200;30,00;1360,00;;;
6;1;378278;9343;1;200;30,00;1015,00;;;
282;1;244309;9343;1;200;7,00;589,35;;;
4;1;382976;9343;1;200;30,00;1015,00;;;
1629;1;383056;9343;1;200;21,00;677,42;;;
6;1;381701;9343;1;200;30,00;1015,00;;;
282;1;385066;9343;1;200;26,00;590,59;;;
282;1;376560;9343;1;200;30,00;1350,00;;;
282;1;365246;9343;1;200;11,00;479,03;;;
6;1;384172;9343;1;200;30,00;950,00;;;
6;1;303968;9343;1;200;30,00;2421,59;;;
282;1;244309;9343;1;204;24,00;4439,54;;;
1629;1;383056;9343;1;204;10,00;670,65;;;
282;1;365246;9343;1;204;20,00;923,23;;;
1629;1;383056;9343;1;218;0,00;128,03;;;
1629;1;383056;9343;1;220;0,00;602,90;;;
6;1;303968;9343;1;220;0,00;1429,51;;;
282;1;244309;9343;1;220;0,00;566,77;;;
282;1;244309;9343;1;222;4,00;138,74;;;
6;1;353426;9343;1;222;2,00;81,60;;;
282;1;376560;9343;1;222;1,00;40,50;;;
6;1;378278;9343;1;222;1,00;30,45;;;
6;1;303968;9343;1;222;3,00;346,60;;;
282;1;365246;9343;1;222;2,00;28,74;;;
6;1;353426;9343;1;224;20,00;453,20;;;
6;1;381701;9343;1;265;0,00;1,11;;;
282;1;376560;9343;1;265;0,00;0,40;;;
6;1;378278;9343;1;265;0,00;2,02;;;
282;1;376560;9343;1;286;0,20;2,02;;;
6;1;378278;9343;1;297;1,33;10,11;;;
6;1;381701;9343;1;297;0,75;5,54;;;
6;1;303968;9343;1;305;0,00;50,00;;;
4;1;382976;9343;1;305;0,00;50,00;;;
282;1;385066;9343;1;305;0,00;50,00;;;
282;1;376560;9343;1;305;0,00;50,00;;;
282;1;365246;9343;1;305;0,00;50,00;;;
282;1;244309;9343;1;305;0,00;50,00;;;
276;1;379762;9343;1;305;0,00;50,00;;;
6;1;384172;9343;1;305;0,00;50,00;;;
6;1;381701;9343;1;305;0,00;50,00;;;
6;1;378278;9343;1;305;0,00;50,00;;;
6;1;353426;9343;1;305;0,00;50,00;;;
6;1;381701;9343;1;306;18,00;37,62;;;
6;1;384172;9343;1;306;18,00;23,40;;;
4;1;382976;9343;1;306;10,00;13,00;;;
6;1;303968;9343;1;306;1,00;1,30;;;
282;1;376560;9343;1;306;11,00;21,99;;;
6;1;384172;9343;1;311;2,45;10,58;;;
6;1;381701;9343;1;311;6,07;28,00;;;
6;1;378278;9343;1;311;2,00;9,23;;;
6;1;384172;9343;1;325;2,75;11,88;;;
1629;1;383056;9343;1;558;0,00;223,55;;;
282;1;365246;9343;1;558;0,00;307,74;;;
282;1;244309;9343;1;558;0,00;1479,85;;;
1629;1;383056;9343;1;600;0,00;335,32;;;
1629;1;383056;9343;1;615;0,00;111,77;;;
276;1;379762;9343;1;700;30,00;1448,83;;;
6;1;378278;9343;1;1650;1,00;26,20;;;
282;1;385066;9343;1;1972;0,00;5,58;;;
276;1;379762;9343;1;2000;9,00;130,39;;;
282;1;244309;9343;1;2000;11,00;513,01;;;
282;1;365246;9343;1;2000;9,00;156,48;;;
282;1;376560;9343;1;2000;8,00;111,43;;;
282;1;385066;9343;1;2000;8,00;47,69;;;
1629;1;383056;9343;1;2000;9,00;207,22;;;
4;1;382976;9343;1;2000;8,00;81,20;;;
6;1;303968;9343;1;2000;11,00;461,74;;;
6;1;353426;9343;1;2000;9,00;170,53;;;
6;1;378278;9343;1;2000;8,00;83,86;;;
6;1;381701;9343;1;2000;8,00;79,49;;;
6;1;384172;9343;1;2000;8,00;74,20;;;
6;1;303968;9343;1;2004;15,00;171,45;;;
282;1;244309;9343;1;2014;27,50;1061,74;;;
1629;1;383056;9343;1;2101;0,00;1260,82;;;
282;1;244309;9343;1;2101;0,00;4786,43;;;
282;1;365246;9343;1;2101;0,00;1120,18;;;
4;1;382976;9343;1;2151;0,00;81,04;;;
6;1;384172;9343;1;2453;0,00;57,00;;;
6;1;381701;9343;1;2453;0,00;60,90;;;
6;1;381701;9343;1;2467;0,00;7,88;;;
6;1;378278;9343;1;2467;0,00;7,88;;;
6;1;353426;9343;1;2467;0,00;7,88;;;
6;1;303968;9343;1;2467;0,00;15,76;;;
4;1;382976;9343;1;2467;0,00;7,88;;;
282;1;376560;9343;1;2467;0,00;7,88;;;
282;1;365246;9343;1;2467;0,00;7,88;;;
282;1;244309;9343;1;2467;0,00;15,76;;;
6;1;384172;9343;1;2467;0,00;7,88;;;
8;1;116131;9353;1;200;14,00;1907,45;;;
8;1;116131;9353;1;204;17,00;4028,22;;;
8;1;116131;9353;1;220;0,00;1192,88;;;
8;1;116131;9353;1;305;0,00;50,00;;;
8;1;116131;9353;1;558;0,00;1342,74;;;
8;1;116131;9353;1;1967;0,00;217,02;;;
8;1;116131;9353;1;2000;11,00;513,01;;;
8;1;116131;9353;1;2004;7,50;62,77;;;
8;1;116131;9353;1;2014;27,50;1676,73;;;
8;1;116131;9353;1;2101;0,00;4321,57;;;
8;1;380580;9359;1;200;30,00;1165,00;;;
8;1;380580;9359;1;305;0,00;50,00;;;
8;1;380580;9359;1;306;6,00;7,80;;;
8;1;380580;9359;1;311;1,30;6,88;;;
8;1;380580;9359;1;2000;8,00;92,64;;;
8;1;380580;9359;1;2467;0,00;7,88;;;
