codigo_empresa;tipo_colaborador;cadastro_colaborador;codigo_calculo;tabela_evento;codigo_evento;referencia_evento;valor_evento;codigo_rubrica;fator_rubrica;origem_evento
8;1;352683;7000;1;200;24,00;1152,46;;;
8;1;380580;7000;1;200;16,50;354,52;;;
8;1;352683;7000;1;204;7,00;512,14;;;
8;1;380580;7000;1;204;14,50;316,42;;;
8;1;352683;7000;1;220;0,00;569,03;;;
8;1;352683;7000;1;222;1,00;34,43;;;
8;1;380580;7000;1;244;11,00;0,53;;;
8;1;380580;7000;1;305;0,00;40,00;;;
8;1;352683;7000;1;305;0,00;40,00;;;
8;1;380580;7000;1;558;0,00;105,47;;;
8;1;352683;7000;1;558;0,00;170,71;;;
8;1;380580;7000;1;2000;8,00;62,15;;;
8;1;352683;7000;1;2000;11,00;268,26;;;
8;1;380580;7000;1;2101;0,00;388,15;;;
8;1;352683;7000;1;2101;0,00;603,29;;;
8;1;380580;7000;1;2467;0,00;6,22;;;
8;1;352683;7000;1;2467;0,00;12,44;;;
282;1;244309;7020;1;200;8,00;437,98;;;
276;1;379762;7020;1;200;30,00;1026,51;;;
4;1;365718;7020;1;200;14,00;469,23;;;
282;1;381541;7020;1;200;30,00;690,00;;;
6;1;378278;7020;1;200;30,00;704,47;;;
6;1;353426;7020;1;200;30,00;808,86;;;
6;1;307416;7020;1;200;11,00;681,50;;;
6;1;303968;7020;1;200;11,00;682,38;;;
282;1;379038;7020;1;200;15,00;391,45;;;
282;1;377248;7020;1;200;30,00;808,73;;;
282;1;376560;7020;1;200;30,00;712,14;;;
282;1;365246;7020;1;200;14,00;365,23;;;
6;1;307416;7020;1;204;20,00;2214,59;;;
282;1;365246;7020;1;204;17,00;452,36;;;
4;1;365718;7020;1;204;17,00;581,18;;;
282;1;244309;7020;1;204;23,00;2180,17;;;
6;1;303968;7020;1;204;20,00;1806,45;;;
282;1;379038;7020;1;204;16,00;417,67;;;
276;1;379762;7020;1;218;0,00;20,53;;;
6;1;303968;7020;1;220;0,00;272,95;;;
6;1;307416;7020;1;220;0,00;489,68;;;
282;1;244309;7020;1;220;0,00;277,42;;;
4;1;365718;7020;1;222;1,00;9,38;;;
282;1;365246;7020;1;222;1,00;7,30;;;
6;1;303968;7020;1;222;2,00;38,21;;;
282;1;244309;7020;1;222;3,00;42,92;;;
6;1;307416;7020;1;222;2,00;46,85;;;
6;1;353426;7020;1;222;1,00;16,18;;;
282;1;376560;7020;1;222;1,00;14,24;;;
6;1;353426;7020;1;224;20,00;269,60;;;
276;1;379762;7020;1;244;12,00;10,01;;;
276;1;379762;7020;1;257;23,00;175,39;;;
276;1;379762;7020;1;265;0,00;35,08;;;
282;1;379038;7020;1;305;0,00;40,00;;;
282;1;381541;7020;1;305;0,00;40,00;;;
276;1;379762;7020;1;305;0,00;40,00;;;
282;1;244309;7020;1;305;0,00;40,00;;;
282;1;365246;7020;1;305;0,00;40,00;;;
282;1;376560;7020;1;305;0,00;40,00;;;
282;1;377248;7020;1;305;0,00;40,00;;;
4;1;365718;7020;1;305;0,00;40,00;;;
6;1;303968;7020;1;305;0,00;40,00;;;
6;1;307416;7020;1;305;0,00;40,00;;;
6;1;353426;7020;1;305;0,00;40,00;;;
6;1;378278;7020;1;305;0,00;40,00;;;
6;1;307416;7020;1;306;16,00;17,60;;;
282;1;377248;7020;1;306;3,00;3,30;;;
282;1;376560;7020;1;306;14,00;15,40;;;
6;1;378278;7020;1;306;21,00;23,10;;;
282;1;381541;7020;1;306;19,00;20,90;;;
282;1;379038;7020;1;311;2,55;9,38;;;
6;1;303968;7020;1;558;0,00;602,15;;;
282;1;379038;7020;1;558;0,00;139,22;;;
4;1;365718;7020;1;558;0,00;193,73;;;
282;1;365246;7020;1;558;0,00;150,79;;;
6;1;307416;7020;1;558;0,00;738,20;;;
282;1;244309;7020;1;558;0,00;726,72;;;
6;1;307416;7020;1;600;0,00;1107,29;;;
6;1;303968;7020;1;600;0,00;903,22;;;
6;1;307416;7020;1;615;0,00;369,10;;;
6;1;303968;7020;1;615;0,00;301,07;;;
276;1;379762;7020;1;1957;0,00;71,40;;;
282;1;365246;7020;1;2000;8,00;78,05;;;
282;1;244309;7020;1;2000;11,00;403,17;;;
276;1;379762;7020;1;2000;9,00;120,50;;;
282;1;381541;7020;1;2000;8,00;55,20;;;
282;1;379038;7020;1;2000;8,00;75,11;;;
6;1;378278;7020;1;2000;8,00;56,35;;;
6;1;353426;7020;1;2000;8,00;87,57;;;
6;1;307416;7020;1;2000;11,00;430,78;;;
6;1;303968;7020;1;2000;11,00;374,23;;;
4;1;365718;7020;1;2000;9,00;112,81;;;
282;1;377248;7020;1;2000;8,00;64,69;;;
282;1;376560;7020;1;2000;8,00;58,11;;;
282;1;244309;7020;1;2014;22,50;186,29;;;
6;1;307416;7020;1;2014;15,00;87,40;;;
282;1;381541;7020;1;2053;0,00;23,00;;;
282;1;376560;7020;1;2055;4,00;28,49;;;
282;1;365246;7020;1;2055;4,00;32,35;;;
282;1;381541;7020;1;2055;4,00;27,60;;;
6;1;307416;7020;1;2055;4,00;82,80;;;
4;1;365718;7020;1;2101;0,00;705,17;;;
282;1;244309;7020;1;2101;0,00;2499,51;;;
6;1;307416;7020;1;2101;0,00;4016,98;;;
282;1;365246;7020;1;2101;0,00;554,90;;;
282;1;379038;7020;1;2101;0,00;528,83;;;
6;1;303968;7020;1;2101;0,00;3347,95;;;
