codigo_empresa;tipo_colaborador;cadastro_colaborador;codigo_calculo;tabela_evento;codigo_evento;referencia_evento;valor_evento;codigo_rubrica;fator_rubrica;origem_evento
8;1;352683;7773;1;200;19,00;1021,71;;;
8;1;380580;7773;1;200;2,00;63,26;;;
8;1;380580;7773;1;204;29,00;917,97;;;
8;1;352683;7773;1;204;12,00;948,40;;;
8;1;352683;7773;1;220;0,00;450,48;;;
8;1;352683;7773;1;222;2,00;58,89;;;
8;1;352683;7773;1;278;0,00;25,62;;;
8;1;352683;7773;1;305;0,00;40,00;;;
8;1;380580;7773;1;305;0,00;40,00;;;
8;1;352683;7773;1;306;6,00;6,60;;;
8;1;352683;7773;1;558;0,00;316,13;;;
8;1;380580;7773;1;558;0,00;305,99;;;
8;1;352683;7773;1;2000;11,00;310,33;;;
8;1;380580;7773;1;2000;9,00;115,84;;;
8;1;380580;7773;1;2101;0,00;1113,80;;;
8;1;352683;7773;1;2101;0,00;1114,70;;;
8;1;380580;7773;1;2467;0,00;6,78;;;
8;1;352683;7773;1;2467;0,00;13,56;;;
6;1;353426;7774;1;200;30,00;977,00;;;
282;1;365246;7774;1;200;16,00;450,80;;;
6;1;378278;7774;1;200;30,00;806,00;;;
276;1;379762;7774;1;200;30,00;1130,80;;;
282;1;376560;7774;1;200;30,00;806,00;;;
6;1;303968;7774;1;200;30,00;2038,45;;;
6;1;307416;7774;1;200;11,00;698,05;;;
282;1;244309;7774;1;200;6,00;348,19;;;
282;1;379038;7774;1;200;6,00;169,11;;;
6;1;381701;7774;1;200;30,00;780,00;;;
282;1;365246;7774;1;204;15,00;431,08;;;
282;1;244309;7774;1;204;25,00;2654,18;;;
6;1;307416;7774;1;204;20,00;2391,76;;;
282;1;379038;7774;1;204;25,00;717,19;;;
282;1;244309;7774;1;220;0,00;231,28;;;
6;1;307416;7774;1;220;0,00;566,83;;;
6;1;303968;7774;1;220;0,00;955,38;;;
282;1;376560;7774;1;222;1,00;16,12;;;
282;1;244309;7774;1;222;4,00;46,36;;;
282;1;365246;7774;1;222;1,00;9,02;;;
6;1;353426;7774;1;222;1,00;19,54;;;
6;1;307416;7774;1;222;2,00;50,59;;;
6;1;303968;7774;1;222;3,00;179,63;;;
6;1;353426;7774;1;224;20,00;325,60;;;
276;1;379762;7774;1;244;12,00;11,23;;;
276;1;379762;7774;1;257;22,00;181,08;;;
276;1;379762;7774;1;265;0,00;36,22;;;
6;1;381701;7774;1;284;5,01;17,76;;;
6;1;353426;7774;1;305;0,00;40,00;;;
6;1;378278;7774;1;305;0,00;40,00;;;
6;1;381701;7774;1;305;0,00;40,00;;;
276;1;379762;7774;1;305;0,00;40,00;;;
282;1;244309;7774;1;305;0,00;40,00;;;
282;1;365246;7774;1;305;0,00;40,00;;;
282;1;376560;7774;1;305;0,00;40,00;;;
282;1;379038;7774;1;305;0,00;40,00;;;
6;1;303968;7774;1;305;0,00;40,00;;;
6;1;307416;7774;1;305;0,00;40,00;;;
282;1;376560;7774;1;306;5,00;5,50;;;
6;1;381701;7774;1;306;17,00;18,70;;;
6;1;307416;7774;1;306;10,00;11,00;;;
6;1;378278;7774;1;306;17,00;18,70;;;
282;1;376560;7774;1;311;4,05;14,84;;;
6;1;353426;7774;1;311;2,21;9,81;;;
6;1;381701;7774;1;311;1,51;5,35;;;
6;1;378278;7774;1;311;4,59;16,82;;;
282;1;379038;7774;1;558;0,00;239,06;;;
6;1;307416;7774;1;558;0,00;797,25;;;
282;1;244309;7774;1;558;0,00;884,73;;;
282;1;365246;7774;1;558;0,00;143,69;;;
6;1;307416;7774;1;600;0,00;1195,88;;;
6;1;307416;7774;1;615;0,00;398,63;;;
276;1;379762;7774;1;1957;0,00;76,40;;;
6;1;353426;7774;1;1972;0,00;52,00;;;
6;1;353426;7774;1;2000;9,00;122,78;;;
282;1;376560;7774;1;2000;8,00;64,58;;;
282;1;379038;7774;1;2000;8,00;90,02;;;
6;1;307416;7774;1;2000;11,00;457,49;;;
6;1;303968;7774;1;2000;11,00;349,08;;;
