codigo_empresa;tipo_colaborador;cadastro_colaborador;codigo_calculo;tabela_evento;codigo_evento;referencia_evento;valor_evento;codigo_rubrica;fator_rubrica;origem_evento
276;1;67563;2869;1;200;30,00;233,36;;;
282;1;244309;2869;1;200;21,00;517,30;;;
282;1;318124;2869;1;200;14,00;345,33;;;
282;1;361488;2869;1;200;30,00;505,00;;;
282;1;365246;2869;1;200;14,00;216,07;;;
4;1;288969;2869;1;200;30,00;463,00;;;
4;1;337773;2869;1;200;30,00;463,00;;;
4;1;353671;2869;1;200;12,00;238,05;;;
4;1;364967;2869;1;200;17,00;262,37;;;
4;1;365718;2869;1;200;30,00;463,00;;;
4;1;376268;2869;1;200;30,00;414,00;;;
6;1;307416;2869;1;200;16,00;448,00;;;
6;1;353426;2869;1;200;12,00;185,20;;;
282;1;244309;2869;1;204;9,00;390,00;;;
6;1;353426;2869;1;204;18,00;283,28;;;
6;1;307416;2869;1;204;14,00;487,90;;;
6;1;303968;2869;1;204;30,00;1431,39;;;
4;1;364967;2869;1;204;13,00;202,91;;;
4;1;353671;2869;1;204;18,00;357,16;;;
282;1;365246;2869;1;204;16,00;246,93;;;
282;1;318124;2869;1;204;16,00;805,12;;;
282;1;318124;2869;1;220;0,00;345,33;;;
282;1;361488;2869;1;220;0,00;500,00;;;
282;1;244309;2869;1;220;0,00;357,70;;;
6;1;307416;2869;1;220;0,00;98,67;;;
276;1;67563;2869;1;222;4,00;28,00;;;
4;1;288969;2869;1;222;1,00;9,26;;;
282;1;318124;2869;1;222;1,00;13,81;;;
282;1;244309;2869;1;222;2,00;35,00;;;
6;1;307416;2869;1;222;1,00;10,93;;;
282;1;365246;2869;1;244;0,00;2,88;;;
6;1;353426;2869;1;257;10,48;33,08;;;
4;1;364967;2869;1;257;8,49;26,80;;;
6;1;353426;2869;1;265;0,00;8,27;;;
4;1;364967;2869;1;265;0,00;6,70;;;
4;1;365718;2869;1;311;0,30;0,63;;;
276;1;67563;2869;1;397;0,00;56,32;;;
282;1;318124;2869;1;558;0,00;268,37;;;
4;1;353671;2869;1;558;0,00;119,05;;;
6;1;307416;2869;1;558;0,00;162,63;;;
6;1;353426;2869;1;558;0,00;94,43;;;
6;1;303968;2869;1;558;0,00;477,13;;;
4;1;364967;2869;1;558;0,00;67,64;;;
282;1;244309;2869;1;558;0,00;130,00;;;
282;1;365246;2869;1;558;0,00;82,31;;;
6;1;307416;2869;1;600;0,00;243,95;;;
