codigo_empresa;tipo_colaborador;cadastro_colaborador;codigo_calculo;tabela_evento;codigo_evento;referencia_evento;valor_evento;codigo_rubrica;fator_rubrica;origem_evento
282;1;244309;442;1;200;0,00;114,82;;;
282;1;244309;442;1;659;0,00;38,27;;;
282;1;244309;443;1;200;0,00;114,82;;;
282;1;244309;443;1;218;0,00;11,48;;;
282;1;244309;444;1;200;0,00;120,00;;;
282;1;244309;444;1;218;0,00;18,90;;;
282;1;244309;444;1;366;0,00;42,00;;;
282;1;244309;445;1;200;0,00;120,00;;;
282;1;244309;445;1;218;0,00;18,90;;;
282;1;244309;446;1;200;0,00;120,00;;;
282;1;244309;446;1;218;0,00;32,79;;;
282;1;244309;448;1;800;0,00;152,79;;;
282;1;244309;449;1;200;0,00;130,00;;;
282;1;244309;449;1;218;0,00;22,79;;;
