codigo_empresa;tipo_colaborador;cadastro_colaborador;codigo_calculo;tabela_evento;codigo_evento;referencia_evento;valor_evento;codigo_rubrica;fator_rubrica;origem_evento
4;1;387942;12402;1;306;17,00;29,75;;;
282;1;385883;12402;1;306;17,00;29,75;;;
6;1;384172;12402;1;306;10,00;17,50;;;
6;1;381701;12402;1;311;2,52;15,41;;;
4;1;387942;12402;1;311;0,20;1,18;;;
4;1;382976;12402;1;311;0,32;2,15;;;
6;1;381701;12402;1;325;0,25;1,53;;;
4;1;385761;12402;1;558;0,00;383,94;;;
6;1;384172;12402;1;558;0,00;442,49;;;
4;1;386218;12402;1;558;0,00;608,71;;;
282;1;376560;12402;1;558;0,00;305,84;;;
282;1;385066;12402;1;558;0,00;443,28;;;
282;1;385960;12402;1;700;30,00;1644,44;;;
282;1;385883;12402;1;1650;1,00;32,80;;;
282;1;385066;12402;1;1972;0,00;89,45;;;
282;1;376560;12402;1;2000;9,00;198,18;;;
282;1;244309;12402;1;2000;11,00;642,33;;;
6;1;384172;12402;1;2000;9,00;187,94;;;
6;1;381701;12402;1;2000;8,00;109,47;;;
4;1;388489;12402;1;2000;8,00;31,24;;;
4;1;387942;12402;1;2000;8,00;104,06;;;
282;1;385066;12402;1;2000;9,00;191,98;;;
4;1;387837;12402;1;2000;8,00;104,15;;;
4;1;386218;12402;1;2000;11,00;482,09;;;
4;1;385761;12402;1;2000;9,00;163,00;;;
4;1;382976;12402;1;2000;8,00;121,57;;;
282;1;385960;12402;1;2000;8,00;131,55;;;
282;1;385883;12402;1;2000;8,00;107,59;;;
282;1;385066;12402;1;2003;8,00;1,14;;;
282;1;244309;12402;1;2004;27,50;1368,61;;;
6;1;384172;12402;1;2101;0,00;1639,43;;;
282;1;385066;12402;1;2101;0,00;1642,35;;;
282;1;376560;12402;1;2101;0,00;1113,26;;;
4;1;385761;12402;1;2101;0,00;1422,51;;;
4;1;386218;12402;1;2101;0,00;2018,83;;;
282;1;385883;12402;1;2453;0,00;80,70;;;
6;1;381701;12402;1;2453;0,00;10,95;;;
6;1;384172;12402;1;2453;0,00;98,67;;;
282;1;385883;12402;1;2467;0,00;9,98;;;
282;1;376560;12402;1;2467;0,00;9,98;;;
6;1;381701;12402;1;2467;0,00;9,98;;;
4;1;385761;12402;1;2467;0,00;9,98;;;
4;1;382976;12402;1;2467;0,00;9,98;;;
6;1;384172;12402;1;2467;0,00;9,98;;;
4;1;387837;12402;1;2467;0,00;9,98;;;
282;1;244309;12402;1;2467;0,00;19,96;;;
282;1;385960;12402;1;2467;0,00;9,98;;;
8;1;385172;12407;1;200;30,00;1354,20;;;
8;1;385172;12407;1;244;12,00;9,02;;;
8;1;385172;12407;1;305;0,00;63,00;;;
8;1;385172;12407;1;325;1,70;10,46;;;
8;1;385172;12407;1;1967;0,00;27,08;;;
8;1;385172;12407;1;2000;8,00;109,66;;;
8;1;385172;12407;1;2003;8,00;0,72;;;
8;1;380580;12411;1;200;30,00;1575,00;;;
8;1;380580;12411;1;222;1,00;31,50;;;
8;1;380580;12411;1;305;0,00;63,00;;;
8;1;380580;12411;1;306;13,00;22,75;;;
8;1;380580;12411;1;311;0,27;1,93;;;
8;1;380580;12411;1;2000;8,00;128,36;;;
8;1;380580;12411;1;2459;0,00;262,60;;;
282;1;376560;12474;1;200;30,00;1788,88;;;
282;1;385066;12474;1;200;23,00;1104,17;;;
6;1;381701;12474;1;200;30,00;1344,97;;;
4;1;387837;12474;1;200;30,00;1301,98;;;
4;1;386218;12474;1;200;30,00;1989,00;;;
282;1;385883;12474;1;200;30,00;1344,97;;;
4;1;388489;12474;1;200;30,00;1301,98;;;
4;1;385761;12474;1;200;23,00;1169,02;;;
282;1;244309;12474;1;200;13,00;1933,87;;;
4;1;387942;12474;1;200;30,00;1301,98;;;
4;1;382976;12474;1;200;30,00;1477,49;;;
6;1;384172;12474;1;200;23,00;1350,80;;;
282;1;244309;12474;1;204;15,00;4805,36;;;
6;1;384172;12474;1;204;5,00;293,94;;;
282;1;385066;12474;1;204;5,00;294,46;;;
4;1;385761;12474;1;204;5,00;255,05;;;
282;1;385066;12474;1;218;0,00;44,17;;;
4;1;386218;12474;1;220;0,00;1785,00;;;
282;1;244309;12474;1;220;0,00;1687,56;;;
282;1;376560;12474;1;222;2,00;107,33;;;
6;1;381701;12474;1;222;1,00;40,35;;;
282;1;244309;12474;1;222;5,00;543,21;;;
4;1;382976;12474;1;222;1,00;44,32;;;
4;1;385761;12474;1;305;0,00;63,00;;;
6;1;381701;12474;1;305;0,00;63,00;;;
4;1;386218;12474;1;305;0,00;63,00;;;
4;1;387837;12474;1;305;0,00;63,00;;;
282;1;376560;12474;1;305;0,00;63,00;;;
4;1;388489;12474;1;305;0,00;63,00;;;
6;1;384172;12474;1;305;0,00;63,00;;;
4;1;382976;12474;1;305;0,00;63,00;;;
282;1;385960;12474;1;305;0,00;63,00;;;
282;1;385883;12474;1;305;0,00;63,00;;;
282;1;385066;12474;1;305;0,00;63,00;;;
282;1;244309;12474;1;305;0,00;63,00;;;
4;1;387942;12474;1;305;0,00;63,00;;;
4;1;387942;12474;1;306;23,00;40,25;;;
4;1;388489;12474;1;306;18,00;31,50;;;
6;1;381701;12474;1;306;15,00;54,54;;;
6;1;384172;12474;1;306;8,00;14,00;;;
282;1;376560;12474;1;306;21,00;36,75;;;
282;1;385883;12474;1;306;23,00;40,25;;;
4;1;382976;12474;1;306;23,00;40,25;;;
4;1;385761;12474;1;306;2,00;3,50;;;
4;1;386218;12474;1;306;9,00;15,75;;;
4;1;387837;12474;1;306;23,00;40,25;;;
282;1;244309;12474;1;310;27,50;663,83;;;
4;1;387837;12474;1;311;0,73;4,32;;;
6;1;381701;12474;1;311;0,25;1,53;;;
6;1;381701;12474;1;325;6,40;39,13;;;
282;1;385066;12474;1;558;0,00;98,15;;;
6;1;384172;12474;1;558;0,00;97,98;;;
4;1;385761;12474;1;558;0,00;85,02;;;
282;1;244309;12474;1;558;0,00;1601,79;;;
282;1;385960;12474;1;700;30,00;1644,44;;;
282;1;385883;12474;1;1650;1,00;32,80;;;
6;1;381701;12474;1;1650;1,00;32,80;;;
282;1;385066;12474;1;1972;0,00;16,77;;;
6;1;384172;12474;1;2000;8,00;139,41;;;
6;1;381701;12474;1;2000;8,00;107,57;;;
4;1;387942;12474;1;2000;8,00;104,15;;;
4;1;388489;12474;1;2000;8,00;104,15;;;
4;1;387837;12474;1;2000;8,00;103,81;;;
4;1;386218;12474;1;2000;11,00;415,14;;;
4;1;385761;12474;1;2000;8,00;120,72;;;
4;1;382976;12474;1;2000;8,00;121,74;;;
282;1;385960;12474;1;2000;8,00;131,55;;;
282;1;385883;12474;1;2000;8,00;107,59;;;
282;1;385066;12474;1;2000;8,00;124,61;;;
282;1;376560;12474;1;2000;9,00;170,65;;;
282;1;244309;12474;1;2000;11,00;642,33;;;
4;1;386218;12474;1;2004;15,00;120,59;;;
282;1;244309;12474;1;2004;15,00;145,11;;;
6;1;384172;12474;1;2101;0,00;327,89;;;
282;1;385066;12474;1;2101;0,00;328,47;;;
282;1;244309;12474;1;2101;0,00;5100,99;;;
4;1;385761;12474;1;2101;0,00;284,50;;;
6;1;381701;12474;1;2453;0,00;80,70;;;
282;1;385883;12474;1;2453;0,00;80,70;;;
282;1;244309;12474;1;2467;0,00;19,96;;;
4;1;387837;12474;1;2467;0,00;9,98;;;
282;1;385960;12474;1;2467;0,00;9,98;;;
4;1;385761;12474;1;2467;0,00;9,98;;;
6;1;381701;12474;1;2467;0,00;9,98;;;
282;1;385883;12474;1;2467;0,00;9,98;;;
6;1;384172;12474;1;2467;0,00;9,98;;;
282;1;376560;12474;1;2467;0,00;9,98;;;
4;1;382976;12474;1;2467;0,00;9,98;;;
8;1;380580;12477;1;200;30,00;1575,00;;;
8;1;380580;12477;1;222;1,00;31,50;;;
8;1;380580;12477;1;305;0,00;63,00;;;
8;1;380580;12477;1;306;21,00;36,75;;;
8;1;380580;12477;1;311;4,50;32,22;;;
8;1;380580;12477;1;325;1,38;9,88;;;
8;1;380580;12477;1;2000;8,00;125,15;;;
8;1;385172;12507;1;200;30,00;1354,20;;;
8;1;385172;12507;1;305;0,00;63,00;;;
8;1;385172;12507;1;1967;0,00;27,08;;;
8;1;385172;12507;1;2000;8,00;110,50;;;
8;1;385172;12507;1;2056;3,33;45,09;;;
8;1;385172;12507;1;2453;0,00;81,25;;;
282;1;244309;12530;1;200;30,00;4165,25;;;
4;1;385761;12530;1;200;30,00;1423,15;;;
282;1;385883;12530;1;200;30,00;1344,97;;;
4;1;386218;12530;1;200;30,00;1989,00;;;
282;1;385066;12530;1;200;30,00;1344,21;;;
282;1;376560;12530;1;200;30,00;1788,88;;;
4;1;382976;12530;1;200;30,00;1477,49;;;
4;1;387837;12530;1;200;30,00;1301,98;;;
6;1;384172;12530;1;200;30,00;1644,45;;;
6;1;381701;12530;1;200;30,00;1344,97;;;
4;1;388489;12530;1;200;30,00;1301,98;;;
4;1;387942;12530;1;200;30,00;1301,98;;;
4;1;387837;12530;1;218;0,00;58,59;;;
4;1;382976;12530;1;218;0,00;66,49;;;
4;1;386218;12530;1;218;0,00;169,83;;;
4;1;388489;12530;1;218;0,00;58,59;;;
4;1;387942;12530;1;218;0,00;58,59;;;
4;1;385761;12530;1;218;0,00;64,04;;;
6;1;381701;12530;1;218;0,00;60,52;;;
282;1;376560;12530;1;218;0,00;80,50;;;
282;1;385883;12530;1;218;0,00;60,52;;;
282;1;244309;12530;1;218;0,00;351,00;;;
6;1;384172;12530;1;218;0,00;74,00;;;
282;1;385066;12530;1;218;0,00;116,68;;;
4;1;386218;12530;1;220;0,00;1785,00;;;
282;1;244309;12530;1;220;0,00;3634,75;;;
282;1;376560;12530;1;222;2,00;112,16;;;
282;1;244309;12530;1;222;5,00;1222,65;;;
6;1;381701;12530;1;222;1,00;42,16;;;
4;1;382976;12530;1;222;1,00;46,32;;;
282;1;385066;12530;1;257;6,00;66,35;;;
4;1;387942;12530;1;265;0,00;5,40;;;
282;1;385066;12530;1;265;0,00;13,27;;;
4;1;388489;12530;1;265;0,00;17,65;;;
4;1;387837;12530;1;265;0,00;7,12;;;
4;1;387837;12530;1;284;0,00;0,95;;;
4;1;388489;12530;1;286;8,92;88,26;;;
4;1;387942;12530;1;286;2,73;27,01;;;
4;1;387837;12530;1;286;3,60;35,62;;;
282;1;385960;12530;1;305;0,00;63,00;;;
282;1;385883;12530;1;305;0,00;63,00;;;
4;1;385761;12530;1;305;0,00;63,00;;;
282;1;385066;12530;1;305;0,00;63,00;;;
282;1;376560;12530;1;305;0,00;63,00;;;
282;1;244309;12530;1;305;0,00;63,00;;;
4;1;382976;12530;1;305;0,00;63,00;;;
6;1;384172;12530;1;305;0,00;63,00;;;
6;1;381701;12530;1;305;0,00;63,00;;;
4;1;388489;12530;1;305;0,00;63,00;;;
4;1;387942;12530;1;305;0,00;63,00;;;
4;1;387837;12530;1;305;0,00;63,00;;;
4;1;386218;12530;1;305;0,00;63,00;;;
4;1;387942;12530;1;306;19,00;33,25;;;
4;1;388489;12530;1;306;19,00;33,25;;;
6;1;384172;12530;1;306;19,00;33,25;;;
282;1;376560;12530;1;306;15,00;26,25;;;
282;1;385883;12530;1;306;18,00;31,50;;;
4;1;382976;12530;1;306;19,00;33,25;;;
4;1;385761;12530;1;306;2,00;3,50;;;
4;1;386218;12530;1;306;9,00;53,47;;;
4;1;387837;12530;1;306;19,00;33,25;;;
4;1;385761;12530;1;311;2,87;19,40;;;
282;1;385883;12530;1;311;4,95;31,62;;;
6;1;381701;12530;1;311;3,15;20,12;;;
282;1;385066;12530;1;324;0,00;42,65;;;
282;1;376560;12530;1;325;8,25;70,10;;;
4;1;388489;12530;1;325;0,18;1,11;;;
282;1;385960;12530;1;700;30,00;1718,44;;;
282;1;385066;12530;1;1972;0,00;161,02;;;
282;1;376560;12530;1;2000;9,00;172,02;;;
4;1;387942;12530;1;2000;8,00;111,43;;;
6;1;384172;12530;1;2000;8,00;137,47;;;
4;1;387837;12530;1;2000;8,00;112,34;;;
282;1;385960;12530;1;2000;8,00;137,47;;;
4;1;382976;12530;1;2000;8,00;127,22;;;
6;1;381701;12530;1;2000;8,00;114,20;;;
4;1;385761;12530;1;2000;8,00;117,42;;;
4;1;386218;12530;1;2000;11,00;433,82;;;
282;1;244309;12530;1;2000;11,00;642,33;;;
4;1;388489;12530;1;2000;8,00;117,22;;;
282;1;385883;12530;1;2000;8,00;109,90;;;
282;1;385066;12530;1;2000;8,00;132,71;;;
4;1;386218;12530;1;2004;15,00;143,26;;;
282;1;244309;12530;1;2004;27,50;1479,62;;;
6;1;381701;12530;1;2453;0,00;84,33;;;
282;1;385883;12530;1;2453;0,00;84,33;;;
6;1;384172;12530;1;2453;0,00;103,11;;;
4;1;385761;12530;1;2467;0,00;9,98;;;
4;1;382976;12530;1;2467;0,00;9,98;;;
282;1;385960;12530;1;2467;0,00;9,98;;;
282;1;385883;12530;1;2467;0,00;9,98;;;
282;1;376560;12530;1;2467;0,00;9,98;;;
282;1;244309;12530;1;2467;0,00;19,96;;;
6;1;384172;12530;1;2467;0,00;9,98;;;
6;1;381701;12530;1;2467;0,00;9,98;;;
4;1;387837;12530;1;2467;0,00;9,98;;;
8;1;380580;12532;1;200;10,00;508,06;;;
8;1;388562;12532;1;200;25,00;1071,67;;;
8;1;388557;12532;1;200;25,00;1071,67;;;
8;1;380580;12532;1;204;21,00;1088,27;;;
8;1;380580;12532;1;218;0,00;22,86;;;
8;1;388557;12532;1;218;0,00;48,23;;;
8;1;388562;12532;1;218;0,00;48,23;;;
8;1;380580;12532;1;222;1,00;10,62;;;
8;1;380580;12532;1;278;0,00;67,48;;;
8;1;380580;12532;1;305;0,00;63,00;;;
8;1;388562;12532;1;305;0,00;52,50;;;
8;1;388557;12532;1;305;0,00;52,50;;;
8;1;380580;12532;1;306;12,00;21,00;;;
8;1;388562;12532;1;306;8,00;14,00;;;
8;1;388557;12532;1;306;8,00;14,00;;;
8;1;380580;12532;1;558;0,00;362,76;;;
8;1;388562;12532;1;1650;1,00;27,33;;;
8;1;388562;12532;1;2000;8,00;89,59;;;
8;1;380580;12532;1;2000;9,00;185,40;;;
8;1;388557;12532;1;2000;8,00;89,59;;;
8;1;380580;12532;1;2101;0,00;1333,65;;;
8;1;385172;12572;1;200;5,00;218,42;;;
8;1;385172;12572;1;204;26,00;1143,29;;;
8;1;385172;12572;1;218;0,00;9,83;;;
8;1;385172;12572;1;278;0,00;78,34;;;
8;1;385172;12572;1;305;0,00;63,00;;;
8;1;385172;12572;1;558;0,00;381,10;;;
8;1;385172;12572;1;1967;0,00;6,85;;;
8;1;385172;12572;1;2000;9,00;165,40;;;
8;1;385172;12572;1;2101;0,00;1393,36;;;
282;1;385960;12549;1;1955;0,00;523,34;;;
282;1;244309;12549;1;1955;0,00;45825,00;;;
4;1;382976;12549;1;1955;0,00;1165,96;;;
6;1;381701;12549;1;1955;0,00;917,20;;;
282;1;376560;12549;1;1955;0,00;1232,63;;;
282;1;385066;12549;1;1955;0,00;1083,44;;;
6;1;384172;12549;1;1955;0,00;1424,67;;;
4;1;385761;12549;1;1955;0,00;854,10;;;
4;1;386218;12549;1;1955;0,00;11756,25;;;
4;1;387837;12549;1;1955;0,00;663,72;;;
4;1;386218;12549;1;2012;0,00;518,45;;;
282;1;244309;12549;1;2012;0,00;9550,35;;;
282;1;244309;12596;1;200;30,00;4165,25;;;
282;1;376560;12596;1;200;30,00;1788,88;;;
282;1;385066;12596;1;200;30,00;1344,21;;;
282;1;385883;12596;1;200;30,00;1344,97;;;
4;1;382976;12596;1;200;30,00;1477,49;;;
4;1;385761;12596;1;200;30,00;1423,15;;;
4;1;386218;12596;1;200;30,00;1989,00;;;
4;1;387837;12596;1;200;30,00;1301,98;;;
4;1;387942;12596;1;200;30,00;1301,98;;;
4;1;388489;12596;1;200;30,00;1301,98;;;
6;1;381701;12596;1;200;30,00;1477,48;;;
6;1;384172;12596;1;200;30,00;1644,45;;;
282;1;385960;12596;1;204;18,00;956,79;;;
6;1;384172;12596;1;218;0,00;74,00;;;
282;1;244309;12596;1;218;0,00;351,00;;;
282;1;376560;12596;1;218;0,00;80,50;;;
282;1;385066;12596;1;218;0,00;116,68;;;
282;1;385883;12596;1;218;0,00;60,52;;;
4;1;382976;12596;1;218;0,00;66,49;;;
4;1;385761;12596;1;218;0,00;64,04;;;
4;1;386218;12596;1;218;0,00;169,83;;;
4;1;387837;12596;1;218;0,00;58,59;;;
4;1;387942;12596;1;218;0,00;58,59;;;
4;1;388489;12596;1;218;0,00;58,59;;;
6;1;381701;12596;1;218;0,00;66,49;;;
4;1;386218;12596;1;220;0,00;1785,00;;;
282;1;244309;12596;1;220;0,00;3634,75;;;
6;1;381701;12596;1;222;1,00;46,32;;;
6;1;384172;12596;1;222;1,00;51,55;;;
4;1;382976;12596;1;222;1,00;46,32;;;
282;1;376560;12596;1;222;2,00;112,16;;;
282;1;244309;12596;1;222;5,00;1222,65;;;
282;1;385066;12596;1;257;3,00;32,63;;;
4;1;387942;12596;1;265;0,00;0,65;;;
4;1;382976;12596;1;265;0,00;12,07;;;
282;1;385066;12596;1;265;0,00;6,53;;;
4;1;387837;12596;1;265;0,00;10,75;;;
4;1;382976;12596;1;286;5,22;60,37;;;
4;1;387837;12596;1;286;5,43;53,73;;;
4;1;387942;12596;1;297;0,33;3,27;;;
282;1;385883;12596;1;305;0,00;63,00;;;
282;1;385066;12596;1;305;0,00;63,00;;;
282;1;376560;12596;1;305;0,00;63,00;;;
282;1;244309;12596;1;305;0,00;63,00;;;
282;1;385960;12596;1;305;0,00;63,00;;;
6;1;384172;12596;1;305;0,00;63,00;;;
6;1;381701;12596;1;305;0,00;63,00;;;
4;1;388489;12596;1;305;0,00;63,00;;;
4;1;387942;12596;1;305;0,00;63,00;;;
4;1;387837;12596;1;305;0,00;63,00;;;
4;1;386218;12596;1;305;0,00;63,00;;;
4;1;385761;12596;1;305;0,00;63,00;;;
4;1;382976;12596;1;305;0,00;63,00;;;
4;1;387942;12596;1;306;21,00;36,75;;;
4;1;386218;12596;1;306;10,00;36,36;;;
282;1;385883;12596;1;306;21,00;36,75;;;
6;1;384172;12596;1;306;21,00;36,75;;;
4;1;382976;12596;1;306;19,00;33,25;;;
4;1;388489;12596;1;306;19,00;33,25;;;
282;1;376560;12596;1;306;18,00;31,50;;;
6;1;381701;12596;1;306;1,00;1,75;;;
4;1;387837;12596;1;306;16,00;37,43;;;
4;1;385761;12596;1;306;6,00;10,50;;;
4;1;385761;12596;1;311;9,27;62,66;;;
282;1;385883;12596;1;311;1,57;10,03;;;
282;1;385960;12596;1;558;0,00;318,93;;;
282;1;385960;12596;1;700;12,00;687,38;;;
282;1;385066;12596;1;1972;0,00;134,18;;;
282;1;385883;12596;1;2000;8,00;111,63;;;
282;1;385960;12596;1;2000;9,00;176,67;;;
282;1;244309;12596;1;2000;11,00;642,33;;;
282;1;376560;12596;1;2000;9,00;178,33;;;
282;1;385066;12596;1;2000;8,00;130,73;;;
4;1;382976;12596;1;2000;8,00;133,01;;;
4;1;385761;12596;1;2000;8,00;113,96;;;
4;1;386218;12596;1;2000;11,00;433,82;;;
4;1;387837;12596;1;2000;8,00;114,00;;;
4;1;387942;12596;1;2000;8,00;109,15;;;
4;1;388489;12596;1;2000;8,00;108,84;;;
6;1;381701;12596;1;2000;8,00;127,22;;;
6;1;384172;12596;1;2000;9,00;159,30;;;
282;1;244309;12596;1;2004;27,50;1479,62;;;
4;1;386218;12596;1;2004;15,00;143,26;;;
282;1;385960;12596;1;2101;0,00;1154,04;;;
6;1;381701;12596;1;2453;0,00;92,64;;;
282;1;385883;12596;1;2453;0,00;84,33;;;
6;1;384172;12596;1;2453;0,00;103,11;;;
6;1;384172;12596;1;2467;0,00;9,98;;;
282;1;385960;12596;1;2467;0,00;9,98;;;
6;1;381701;12596;1;2467;0,00;9,98;;;
282;1;385883;12596;1;2467;0,00;9,98;;;
4;1;387837;12596;1;2467;0,00;9,98;;;
4;1;385761;12596;1;2467;0,00;9,98;;;
4;1;382976;12596;1;2467;0,00;9,98;;;
282;1;376560;12596;1;2467;0,00;9,98;;;
282;1;244309;12596;1;2467;0,00;19,96;;;
8;1;380580;12597;1;200;21,00;1152,20;;;
8;1;388557;12597;1;200;30,00;1344,00;;;
8;1;388562;12597;1;200;30,00;1344,00;;;
8;1;380580;12597;1;204;9,00;481,95;;;
8;1;380580;12597;1;222;1,00;23,04;;;
8;1;380580;12597;1;278;0,00;28,97;;;
8;1;388557;12597;1;305;0,00;63,00;;;
8;1;380580;12597;1;305;0,00;63,00;;;
8;1;388562;12597;1;305;0,00;63,00;;;
8;1;388557;12597;1;306;21,00;36,75;;;
8;1;380580;12597;1;306;3,00;5,25;;;
8;1;388562;12597;1;306;21,00;36,75;;;
8;1;380580;12597;1;558;0,00;160,65;;;
8;1;388562;12597;1;1650;1,00;32,80;;;
8;1;380580;12597;1;2000;9,00;166,21;;;
8;1;388557;12597;1;2000;8,00;107,52;;;
8;1;388562;12597;1;2000;8,00;107,52;;;
8;1;380580;12597;1;2101;0,00;571,56;;;
8;1;380580;12598;1;1955;0,00;1451,36;;;
8;1;385172;12612;1;1955;0,00;523,74;;;
8;1;385172;12618;1;200;26,00;1173,64;;;
8;1;385172;12618;1;204;4,00;181,75;;;
8;1;385172;12618;1;218;0,00;52,81;;;
8;1;385172;12618;1;278;0,00;17,38;;;
8;1;385172;12618;1;305;0,00;63,00;;;
8;1;385172;12618;1;325;8,22;52,87;;;
8;1;385172;12618;1;558;0,00;60,58;;;
8;1;385172;12618;1;1967;0,00;36,80;;;
8;1;385172;12618;1;2000;8,00;117,60;;;
8;1;385172;12618;1;2101;0,00;214,36;;;
8;1;385172;12618;1;2453;0,00;73,59;;;
6;1;381701;12667;1;4;7,33;51,44;;;
6;1;384172;12667;1;200;30,00;1644,45;;;
282;1;385066;12667;1;200;30,00;1344,21;;;
4;1;387942;12667;1;200;30,00;1301,98;;;
282;1;385883;12667;1;200;5,00;216,93;;;
4;1;382976;12667;1;200;30,00;1477,49;;;
282;1;244309;12667;1;200;30,00;4165,25;;;
6;1;381701;12667;1;200;30,00;1477,48;;;
282;1;376560;12667;1;200;30,00;1788,88;;;
4;1;386218;12667;1;200;30,00;1989,00;;;
4;1;385761;12667;1;200;30,00;1423,15;;;
4;1;388489;12667;1;200;30,00;1301,98;;;
4;1;387837;12667;1;200;30,00;1301,98;;;
282;1;385883;12667;1;204;26,00;1178,80;;;
6;1;381701;12667;1;218;0,00;66,49;;;
4;1;387942;12667;1;218;0,00;58,59;;;
6;1;384172;12667;1;218;0,00;74,00;;;
4;1;387837;12667;1;218;0,00;58,59;;;
4;1;386218;12667;1;218;0,00;169,83;;;
282;1;244309;12667;1;218;0,00;351,00;;;
4;1;385761;12667;1;218;0,00;64,04;;;
4;1;382976;12667;1;218;0,00;66,49;;;
282;1;385883;12667;1;218;0,00;9,76;;;
282;1;376560;12667;1;218;0,00;80,50;;;
4;1;388489;12667;1;218;0,00;58,59;;;
282;1;385066;12667;1;218;0,00;116,68;;;
282;1;244309;12667;1;220;0,00;3634,75;;;
4;1;386218;12667;1;220;0,00;1785,00;;;
4;1;382976;12667;1;222;1,00;46,32;;;
282;1;376560;12667;1;222;2,00;112,16;;;
282;1;244309;12667;1;222;5,00;1222,65;;;
6;1;384172;12667;1;222;1,00;51,55;;;
6;1;381701;12667;1;222;1,00;46,32;;;
6;1;384172;12667;1;265;0,00;0,57;;;
4;1;387942;12667;1;265;0,00;0,36;;;
4;1;387942;12667;1;286;0,18;1,78;;;
6;1;384172;12667;1;297;0,22;2,83;;;
4;1;388489;12667;1;305;0,00;63,00;;;
4;1;385761;12667;1;305;0,00;63,00;;;
4;1;382976;12667;1;305;0,00;63,00;;;
282;1;376560;12667;1;305;0,00;63,00;;;
282;1;244309;12667;1;305;0,00;63,00;;;
282;1;385883;12667;1;305;0,00;63,00;;;
4;1;387942;12667;1;305;0,00;63,00;;;
6;1;384172;12667;1;305;0,00;63,00;;;
282;1;385066;12667;1;305;0,00;63,00;;;
4;1;387837;12667;1;305;0,00;63,00;;;
6;1;381701;12667;1;305;0,00;63,00;;;
4;1;386218;12667;1;305;0,00;63,00;;;
282;1;385883;12667;1;306;11,00;19,25;;;
4;1;382976;12667;1;306;20,00;35,00;;;
4;1;385761;12667;1;306;6,00;10,50;;;
4;1;386218;12667;1;306;8,00;23,43;;;
4;1;387837;12667;1;306;12,00;21,00;;;
4;1;387942;12667;1;306;20,00;35,00;;;
4;1;388489;12667;1;306;20,00;35,00;;;
6;1;381701;12667;1;306;1,00;1,75;;;
6;1;384172;12667;1;306;20,00;35,00;;;
282;1;376560;12667;1;306;14,00;24,50;;;
4;1;382976;12667;1;311;1,43;10,04;;;
4;1;388489;12667;1;311;3,98;24,61;;;
282;1;376560;12667;1;311;5,35;45,46;;;
6;1;381701;12667;1;325;1,14;8,00;;;
4;1;388489;12667;1;325;0,25;1,55;;;
282;1;385883;12667;1;558;0,00;392,93;;;
282;1;385066;12667;1;1972;0,00;161,02;;;
4;1;387942;12667;1;2000;8,00;109,01;;;
4;1;388489;12667;1;2000;8,00;106,75;;;
6;1;381701;12667;1;2000;8,00;117,52;;;
6;1;384172;12667;1;2000;9,00;159,60;;;
4;1;387837;12667;1;2000;8,00;108,84;;;
4;1;386218;12667;1;2000;11,00;433,82;;;
